Tissue,Symbol,Mode,pvalcis,pvaltrans,pvalcombined,fdrcis,fdrtrans,fdrcombined,chr,pos,endpos,r2cis,r2trans,r2combined,z_cis,z_trans,z_combined,fs_cis,fs_trans,fs_combined,cis_features,trans_features,cis_weight,trans_weight,Description,Type,DirectORIndirect,Score,Average Disease Causing Likelihood
SF,NAMPT,trans,NaN,1.921629486235507e-6,1.921629486235507e-6,NaN,2.1759417899900946e-5,2.1759417899900946e-5,7,106248298,106285966,NaN,0.0010458209872767936,0.0010458209872767936,NaN,-4.761496167547828,-4.761496167547828,0,42,0,String[],"[""rs4970775"", ""rs12903904"", ""rs4580585"", ""rs73132515"", ""rs7618080"", ""rs4467156"", ""rs7162360"", ""rs4555548"", ""rs12493327"", ""rs7639420"", ""rs1589479"", ""rs568726"", ""rs67831750"", ""rs17556884"", ""rs12542952"", ""rs9958531"", ""rs9861398"", ""rs7651999"", ""rs9955245"", ""rs17674109"", ""rs10438941"", ""rs4858998"", ""rs11101991"", ""rs6551272"", ""rs12955210"", ""rs55923163"", ""rs9947402"", ""rs28390214"", ""rs77979265"", ""rs55905362"", ""rs13063511"", ""rs7620830"", ""rs4858931"", ""rs7650707"", ""rs7630028"", ""rs7643923"", ""rs6564408"", ""rs9958250"", ""rs2413935"", ""rs13380963"", ""rs4511610"", ""rs2730114""]",NaN,NaN,Nicotinamide Phosphoribosyltransferase,Protein,Direct,12.68,71.7
SF,COX20,trans,NaN,0.00010594446171129168,0.00010594446171129168,NaN,0.0007991749142461477,0.0007991749142461477,1,244835616,244845057,NaN,0.0018498159308636228,0.0018498159308636228,NaN,-3.8765582348733862,-3.8765582348733862,0,8,0,String[],"[""rs7592330"", ""rs630021"", ""rs10934796"", ""rs59998610"", ""rs9832409"", ""rs13897"", ""rs572846"", ""rs4576""]",NaN,NaN,Cytochrome C Oxidase Assembly Factor COX20,Protein,Direct,2.79,60.5
SF,TMPO,trans,NaN,0.00021680875950160863,0.00021680875950160863,NaN,0.0015098296329261543,0.0015098296329261543,12,98515579,98550351,NaN,0.0032135141587466805,0.0032135141587466805,NaN,3.6985803017696597,3.6985803017696597,0,83,0,String[],"[""rs11881959"", ""rs4807959"", ""rs1097101"", ""rs9820915"", ""rs3767145"", ""rs71334736"", ""rs12485802"", ""rs2874232"", ""rs4552022"", ""rs9788968"", ""rs11635867"", ""rs57841525"", ""rs12002339"", ""rs11856320"", ""rs76739219"", ""rs4713242"", ""rs9349624"", ""rs17198181"", ""rs10403628"", ""rs13303017"", ""rs7918350"", ""rs66723968"", ""rs36186488"", ""rs2268156"", ""rs7094077"", ""rs6439848"", ""rs12031892"", ""rs12596540"", ""rs176983"", ""rs2026994"", ""rs28474814"", ""rs72752436"", ""rs4977881"", ""rs4108611"", ""rs10876915"", ""rs2835676"", ""rs62286854"", ""rs67325035"", ""rs12485701"", ""rs62194510"", ""rs34344300"", ""rs34156991"", ""rs1023487"", ""rs759329"", ""rs2899717"", ""rs9305047"", ""rs619904"", ""rs112734714"", ""rs4677686"", ""rs55942257"", ""rs57160342"", ""rs12497968"", ""rs11638535"", ""rs4984789"", ""rs211585"", ""rs7098117"", ""rs28673478"", ""rs5767334"", ""rs72775470"", ""rs3165"", ""rs62129353"", ""rs12004236"", ""rs10964800"", ""rs56055511"", ""rs7893774"", ""rs2230636"", ""rs11637450"", ""rs139590"", ""rs55884048"", ""rs62422960"", ""rs12982955"", ""rs1546570"", ""rs77480256"", ""rs10508486"", ""rs3897150"", ""rs1341030"", ""rs2650775"", ""rs62111472"", ""rs6541094"", ""rs6789488"", ""rs1908173"", ""rs12908529"", ""rs2398597""]",NaN,NaN,Thymopoietin,Protein,Direct,19.4,29.1
SF,AHDC1,trans,NaN,2.3707585348048397e-6,2.3707585348048397e-6,NaN,2.6145295065226434e-5,2.6145295065226434e-5,1,27534035,27604431,NaN,0.07166489472703204,0.07166489472703204,NaN,-4.718940748243438,-4.718940748243438,0,10,0,String[],"[""rs61572658"", ""rs7950155"", ""rs4937041"", ""rs4937042"", ""rs59822547"", ""rs7936728"", ""rs12032662"", ""rs4937044"", ""rs10790751"", ""rs6590169""]",NaN,NaN,AT-Hook DNA Binding Motif Containing 1,Protein,Direct,8.06,66.0
SF,U2AF2,trans,NaN,4.180196001374484e-5,4.180196001374484e-5,NaN,0.00035018913696883053,0.00035018913696883053,19,55654146,55674716,NaN,0.005307068400770079,0.005307068400770079,NaN,-4.097287502296969,-4.097287502296969,0,16,0,String[],"[""rs2245297"", ""rs1103123"", ""rs974801"", ""rs2285720"", ""rs2647268"", ""rs13026611"", ""rs12639764"", ""rs13148166"", ""rs2088483"", ""rs687343"", ""rs10853931"", ""rs10853932"", ""rs7580658"", ""rs6533181"", ""rs12645165"", ""rs452100""]",NaN,NaN,U2 Small Nuclear RNA Auxiliary Factor 2,Protein,Indirect,2.28,93.5
SF,MEIS1,trans,NaN,0.00023354962229224104,0.00023354962229224104,NaN,0.001613134125855252,0.001613134125855252,2,66433452,66573869,NaN,0.0019037890712985533,0.0019037890712985533,NaN,-3.679655086207522,-3.679655086207522,0,30,0,String[],"[""rs2272718"", ""rs6754185"", ""rs17706235"", ""rs12440562"", ""rs4247181"", ""rs8111189"", ""rs6543408"", ""rs78161318"", ""rs746011"", ""rs79941791"", ""rs1113842"", ""rs111559558"", ""rs8018509"", ""rs6543409"", ""rs10180742"", ""rs34646707"", ""rs2553237"", ""rs769952"", ""rs113710640"", ""rs76323504"", ""rs55704707"", ""rs60803098"", ""rs4234115"", ""rs7245848"", ""rs11124049"", ""rs4266010"", ""rs12591855"", ""rs72837259"", ""rs7764318"", ""rs6723968""]",NaN,NaN,Meis Homeobox 1,Protein,Direct,2.19,62.1
SF,LIFR,trans,NaN,2.370972678125226e-8,2.370972678125226e-8,NaN,3.907999338511601e-7,3.907999338511601e-7,5,38474668,38608354,NaN,0.0010084412050283265,0.0010084412050283265,NaN,-5.58249145114965,-5.58249145114965,0,103,0,String[],"[""rs2407709"", ""rs74446944"", ""rs3744419"", ""rs113924095"", ""rs7416238"", ""rs12945599"", ""rs35195233"", ""rs72984628"", ""rs77943020"", ""rs10842832"", ""rs4242038"", ""rs6000906"", ""rs73091125"", ""rs7717958"", ""rs111860632"", ""rs9303983"", ""rs16882942"", ""rs1669479"", ""rs4364350"", ""rs17530479"", ""rs7582319"", ""rs113630844"", ""rs6802702"", ""rs11102813"", ""rs10973399"", ""rs76063435"", ""rs35892932"", ""rs28776518"", ""rs6857168"", ""rs4796190"", ""rs1647681"", ""rs10434147"", ""rs80087193"", ""rs13911"", ""rs75332545"", ""rs215291"", ""rs117674125"", ""rs6439657"", ""rs4242040"", ""rs4796172"", ""rs11743599"", ""rs33845"", ""rs12214959"", ""rs61247826"", ""rs231535"", ""rs7742282"", ""rs7971802"", ""rs28379101"", ""rs33849"", ""rs33848"", ""rs62126646"", ""rs12488721"", ""rs3017602"", ""rs3821445"", ""rs9461028"", ""rs111964691"", ""rs112371130"", ""rs12160320"", ""rs6903434"", ""rs7832385"", ""rs4488589"", ""rs34829630"", ""rs33844"", ""rs62146632"", ""rs33843"", ""rs113538060"", ""rs79278932"", ""rs62100664"", ""rs4344117"", ""rs4401542"", ""rs112621729"", ""rs8070890"", ""rs1901469"", ""rs17621536"", ""rs7656171"", ""rs11735276"", ""rs4949004"", ""rs33846"", ""rs215289"", ""rs4233039"", ""rs11085905"", ""rs2032903"", ""rs2586464"", ""rs807511"", ""rs79941791"", ""rs41119"", ""rs62126647"", ""rs77162760"", ""rs10180742"", ""rs2376825"", ""rs12522577"", ""rs582536"", ""rs62326229"", ""rs2744570"", ""rs2413485"", ""rs77597023"", ""rs2760132"", ""rs33850"", ""rs111463521"", ""rs9845762"", ""rs11789166"", ""rs2591001"", ""rs9969717""]",NaN,NaN,LIF Receptor Subunit Alpha,Protein,Indirect,3.44,49.0
SF,AHCY,trans,NaN,1.0212613598624735e-5,1.0212613598624735e-5,NaN,9.788427004849257e-5,9.788427004849257e-5,20,34280268,34311802,NaN,0.0021096538525951633,0.0021096538525951633,NaN,4.412622160840369,4.412622160840369,0,8,0,String[],"[""rs11735158"", ""rs16965836"", ""rs35953646"", ""rs2293175"", ""rs9958250"", ""rs4706085"", ""rs9951780"", ""rs2556088""]",NaN,NaN,Adenosylhomocysteinase,Protein,Direct,3.37,64.3
SF,TWNK,trans,NaN,3.367972950386113e-5,3.367972950386113e-5,NaN,0.0002876849581288867,0.0002876849581288867,10,100987367,100994403,NaN,0.004807638491102865,0.004807638491102865,NaN,-4.147042682164342,-4.147042682164342,0,77,0,String[],"[""rs61135090"", ""rs764986"", ""rs4851926"", ""rs314241"", ""rs12536002"", ""rs3826511"", ""rs7197160"", ""rs2731906"", ""rs12326548"", ""rs2731902"", ""rs7205136"", ""rs7187040"", ""rs10185436"", ""rs12922657"", ""rs6445541"", ""rs2731907"", ""rs7628710"", ""rs9921996"", ""rs7603170"", ""rs4687680"", ""rs17805277"", ""rs7502613"", ""rs1725335"", ""rs2357170"", ""rs2731920"", ""rs3809826"", ""rs75332545"", ""rs189773"", ""rs11650082"", ""rs114331152"", ""rs4558460"", ""rs220992"", ""rs7187527"", ""rs7205444"", ""rs12949545"", ""rs6962772"", ""rs883403"", ""rs11651785"", ""rs4380651"", ""rs7196998"", ""rs7217981"", ""rs7189707"", ""rs7205768"", ""rs12963825"", ""rs75728990"", ""rs12150519"", ""rs7205723"", ""rs73375263"", ""rs7211408"", ""rs3901286"", ""rs9921622"", ""rs2115521"", ""rs1648428"", ""rs9922349"", ""rs11973801"", ""rs28569868"", ""rs13081028"", ""rs6797399"", ""rs62145306"", ""rs6739753"", ""rs4635334"", ""rs7195986"", ""rs7196206"", ""rs28621494"", ""rs62059194"", ""rs2731901"", ""rs7203922"", ""rs2562568"", ""rs13176902"", ""rs2562555"", ""rs7202742"", ""rs7188018"", ""rs2562571"", ""rs10275381"", ""rs1428971"", ""rs7186165"", ""rs2562554""]",NaN,NaN,Twinkle MtDNA Helicase,Protein,Direct,3.62,65.6
SF,ITGB4,trans,NaN,1.5908802409204856e-7,1.5908802409204856e-7,NaN,2.26864289037631e-6,2.26864289037631e-6,17,75721328,75757818,NaN,0.0019213346881189726,0.0019213346881189726,NaN,-5.241718407811986,-5.241718407811986,0,43,0,String[],"[""rs11190537"", ""rs341199"", ""rs7076606"", ""rs16845827"", ""rs12696015"", ""rs62364989"", ""rs6445541"", ""rs750728"", ""rs9839828"", ""rs11130321"", ""rs71308466"", ""rs118028978"", ""rs4899148"", ""rs11190540"", ""rs35690365"", ""rs10883491"", ""rs9878030"", ""rs13095807"", ""rs4679729"", ""rs28373000"", ""rs10883487"", ""rs4559619"", ""rs4871642"", ""rs77769532"", ""rs872290"", ""rs4919459"", ""rs341197"", ""rs10736150"", ""rs4919461"", ""rs12037837"", ""rs11190539"", ""rs6427630"", ""rs77589826"", ""rs10732242"", ""rs76835764"", ""rs61791493"", ""rs4576996"", ""rs4703827"", ""rs9827003"", ""rs341200"", ""rs11190541"", ""rs17293701"", ""rs71308473""]",NaN,NaN,Integrin Subunit Beta 4,Protein,Indirect,3.04,49.1
SF,SPHK1,trans,NaN,9.747953738706951e-9,9.747953738706951e-9,NaN,1.7005880348282572e-7,1.7005880348282572e-7,17,76376584,76387860,NaN,0.0024216783972839575,0.0024216783972839575,NaN,-5.73505703506767,-5.73505703506767,0,57,0,String[],"[""rs10865977"", ""rs75374481"", ""rs9850563"", ""rs62130900"", ""rs62133583"", ""rs839543"", ""rs11598429"", ""rs9825230"", ""rs56363129"", ""rs2383159"", ""rs1872037"", ""rs1986633"", ""rs34757451"", ""rs10811423"", ""rs34537256"", ""rs2010479"", ""rs78550378"", ""rs506549"", ""rs834514"", ""rs352167"", ""rs4619612"", ""rs2891150"", ""rs9679094"", ""rs12476883"", ""rs78147922"", ""rs55923762"", ""rs9876403"", ""rs34954168"", ""rs62133587"", ""rs11678227"", ""rs10410772"", ""rs7038859"", ""rs2383164"", ""rs2344692"", ""rs11718420"", ""rs12492391"", ""rs2336664"", ""rs2115780"", ""rs10796066"", ""rs57887481"", ""rs7248968"", ""rs10811417"", ""rs6445547"", ""rs4687562"", ""rs35157245"", ""rs11709448"", ""rs62132090"", ""rs17381041"", ""rs12469221"", ""rs11879501"", ""rs4977780"", ""rs34115864"", ""rs2555076"", ""rs11231059"", ""rs80161161"", ""rs60942590"", ""rs10792347""]",NaN,NaN,Sphingosine Kinase 1,Protein,Direct,2.19,44.5
SF,MSRA,trans,NaN,0.0018975324948465805,0.0018975324948465805,NaN,0.009941320913833306,0.009941320913833306,8,10054292,10428891,NaN,0.009041167970743063,0.009041167970743063,NaN,-3.10581833970604,-3.10581833970604,0,114,0,String[],"[""rs113609298"", ""rs139755745"", ""rs12993094"", ""rs10852935"", ""rs1688106"", ""rs4292191"", ""rs61332937"", ""rs11867113"", ""rs4789371"", ""rs12541789"", ""rs13413274"", ""rs8076913"", ""rs3219487"", ""rs13000344"", ""rs72979093"", ""rs9374192"", ""rs76020151"", ""rs34120102"", ""rs6682575"", ""rs3748522"", ""rs10473"", ""rs80087193"", ""rs10919184"", ""rs12812887"", ""rs73201796"", ""rs78799625"", ""rs9812288"", ""rs11109545"", ""rs4441307"", ""rs77937059"", ""rs78715661"", ""rs2418509"", ""rs3962504"", ""rs10890324"", ""rs4870956"", ""rs11078935"", ""rs60065367"", ""rs11717851"", ""rs13265683"", ""rs7245848"", ""rs11687470"", ""rs6672690"", ""rs9789708"", ""rs11679080"", ""rs13380815"", ""rs2691191"", ""rs7558958"", ""rs12709365"", ""rs16978732"", ""rs4642083"", ""rs2089083"", ""rs4566154"", ""rs7617417"", ""rs6761839"", ""rs2286595"", ""rs619685"", ""rs72799301"", ""rs79896914"", ""rs60379988"", ""rs36048792"", ""rs6586067"", ""rs72832949"", ""rs34781199"", ""rs58075114"", ""rs12603481"", ""rs34503528"", ""rs1392418"", ""rs4574047"", ""rs72800732"", ""rs1765709"", ""rs7249904"", ""rs6695284"", ""rs35595475"", ""rs7221814"", ""rs41360748"", ""rs76130209"", ""rs75724220"", ""rs674890"", ""rs72977017"", ""rs34245753"", ""rs12151222"", ""rs4789370"", ""rs604765"", ""rs694882"", ""rs2116460"", ""rs62085143"", ""rs11186045"", ""rs12948173"", ""rs496994"", ""rs62623665"", ""rs28630395"", ""rs6707140"", ""rs12973246"", ""rs9303281"", ""rs1609205"", ""rs7739232"", ""rs28445506"", ""rs28378297"", ""rs1609206"", ""rs1707334"", ""rs2499854"", ""rs1727917"", ""rs11683005"", ""rs2125037"", ""rs6511226"", ""rs545023"", ""rs59726600"", ""rs34162166"", ""rs2018650"", ""rs9837624"", ""rs58121117"", ""rs7645651"", ""rs12401450"", ""rs3769109""]",NaN,NaN,Methionine Sulfoxide Reductase A,Protein,Direct,2.19,65.6
SF,IL33,trans,NaN,2.1058035119998327e-8,2.1058035119998327e-8,NaN,3.486020379104071e-7,3.486020379104071e-7,9,6215786,6257983,NaN,0.0019191041442751765,0.0019191041442751765,NaN,-5.6030763979459,-5.6030763979459,0,52,0,String[],"[""rs8103270"", ""rs222841"", ""rs62377919"", ""rs6558201"", ""rs1505216"", ""rs2466529"", ""rs7816200"", ""rs7257487"", ""rs2466530"", ""rs2657183"", ""rs7260498"", ""rs11671851"", ""rs357470"", ""rs10407733"", ""rs73759009"", ""rs72839802"", ""rs2641401"", ""rs4872733"", ""rs357472"", ""rs9481657"", ""rs75006991"", ""rs453699"", ""rs12527138"", ""rs357471"", ""rs12225750"", ""rs1092403"", ""rs145613439"", ""rs10424631"", ""rs4946183"", ""rs78504707"", ""rs720959"", ""rs2641402"", ""rs75602187"", ""rs111351801"", ""rs10412150"", ""rs17203281"", ""rs3797551"", ""rs61572658"", ""rs2657185"", ""rs35776863"", ""rs2641403"", ""rs7580166"", ""rs2304110"", ""rs357486"", ""rs60964753"", ""rs11746751"", ""rs486685"", ""rs6558203"", ""rs78727343"", ""rs41272260"", ""rs437396"", ""rs6796038""]",NaN,NaN,Interleukin 33,Protein,Direct,8.09,55.6
SF,ARAP2,trans,NaN,0.0010114939992271422,0.0010114939992271422,NaN,0.005813227776690331,0.005813227776690331,4,35948221,36244514,NaN,0.0017568678883563271,0.0017568678883563271,NaN,-3.2873100538745734,-3.2873100538745734,0,43,0,String[],"[""rs2646011"", ""rs12535424"", ""rs2958517"", ""rs28384513"", ""rs12664956"", ""rs6659387"", ""rs12827444"", ""rs7829963"", ""rs6993407"", ""rs2958498"", ""rs854507"", ""rs41294852"", ""rs12506869"", ""rs7174960"", ""rs9389269"", ""rs12754536"", ""rs11169590"", ""rs10902734"", ""rs854505"", ""rs6827898"", ""rs7758845"", ""rs11097686"", ""rs6660744"", ""rs2958512"", ""rs2955229"", ""rs3767519"", ""rs4527034"", ""rs12759434"", ""rs4659420"", ""rs140067716"", ""rs854508"", ""rs28384512"", ""rs2953856"", ""rs2954654"", ""rs1543806"", ""rs7669784"", ""rs11168208"", ""rs12757113"", ""rs116456994"", ""rs8043257"", ""rs61917617"", ""rs7673231"", ""rs56403535""]",NaN,NaN,"ArfGAP With RhoGAP Domain, Ankyrin Repeat And PH Domain 2",Protein,Indirect,2.44,39.5
SF,ITGA7,trans,NaN,2.0005481142178405e-5,2.0005481142178405e-5,NaN,0.000180713806521576,0.000180713806521576,12,55684568,55716043,NaN,0.0023839599848828816,0.0023839599848828816,NaN,4.26482961113835,4.26482961113835,0,53,0,String[],"[""rs2467667"", ""rs1978070"", ""rs2958519"", ""rs6763091"", ""rs7225240"", ""rs13326736"", ""rs1961727"", ""rs332177"", ""rs606725"", ""rs2053820"", ""rs548288"", ""rs73311379"", ""rs2467663"", ""rs57271377"", ""rs621930"", ""rs662025"", ""rs77845906"", ""rs61789561"", ""rs1735431"", ""rs1279831"", ""rs2976636"", ""rs2053438"", ""rs1371907"", ""rs1735433"", ""rs62065837"", ""rs2807743"", ""rs6503416"", ""rs55960502"", ""rs866782"", ""rs62065786"", ""rs62065832"", ""rs55983130"", ""rs523118"", ""rs9790017"", ""rs663769"", ""rs2620631"", ""rs2954668"", ""rs9913787"", ""rs730257"", ""rs76335185"", ""rs4525538"", ""rs9874355"", ""rs2993987"", ""rs9854729"", ""rs459226"", ""rs747967"", ""rs2722469"", ""rs678642"", ""rs6802049"", ""rs4793173"", ""rs332183"", ""rs1620455"", ""rs1440697""]",NaN,NaN,Integrin Subunit Alpha 7,Protein,Indirect,2.02,46.5
SF,CDK5R1,trans,NaN,2.4980975027082546e-9,2.4980975027082546e-9,NaN,4.803791031091757e-8,4.803791031091757e-8,17,32486993,32491253,NaN,0.0038901577621449648,0.0038901577621449648,NaN,5.961580530595296,5.961580530595296,0,20,0,String[],"[""rs72932707"", ""rs1541853"", ""rs352832"", ""rs10414921"", ""rs8108669"", ""rs2707522"", ""rs12709914"", ""rs12706343"", ""rs2950815"", ""rs115654617"", ""rs2288478"", ""rs79633844"", ""rs1465697"", ""rs2536174"", ""rs13121027"", ""rs1718869"", ""rs7250685"", ""rs13111442"", ""rs6509429"", ""rs10417155""]",NaN,NaN,Cyclin Dependent Kinase 5 Regulatory Subunit 1,Protein,Indirect,4.15,88.6
SF,MAT2A,trans,NaN,0.0011805553463741128,0.0011805553463741128,NaN,0.006646897569418757,0.006646897569418757,2,85539168,85545281,NaN,0.0021396144838091123,0.0021396144838091123,NaN,3.2435368594765053,3.2435368594765053,0,63,0,String[],"[""rs7865756"", ""rs13167369"", ""rs205259"", ""rs2140418"", ""rs11754773"", ""rs7696772"", ""rs11742654"", ""rs13125518"", ""rs9469890"", ""rs4407960"", ""rs9845457"", ""rs7654351"", ""rs2814997"", ""rs7690932"", ""rs205267"", ""rs35987776"", ""rs11585812"", ""rs13063732"", ""rs650326"", ""rs13168543"", ""rs2815005"", ""rs6450208"", ""rs76799353"", ""rs7656141"", ""rs113310749"", ""rs11756281"", ""rs2405695"", ""rs13186532"", ""rs7690279"", ""rs77769797"", ""rs61789561"", ""rs6457792"", ""rs10029272"", ""rs45573442"", ""rs6808312"", ""rs34928001"", ""rs35537982"", ""rs234832"", ""rs2492863"", ""rs1975233"", ""rs75125767"", ""rs4837813"", ""rs74992672"", ""rs7844211"", ""rs2273366"", ""rs7874864"", ""rs1964675"", ""rs77686052"", ""rs13168715"", ""rs10760075"", ""rs2407722"", ""rs11258308"", ""rs12522577"", ""rs13194133"", ""rs113477717"", ""rs1070232"", ""rs687339"", ""rs10760150"", ""rs7042649"", ""rs7521884"", ""rs35286877"", ""rs6901672"", ""rs10947536""]",NaN,NaN,Methionine Adenosyltransferase 2A,Protein,Direct,3.83,86.8
SF,MYOZ1,trans,NaN,0.001135614405422705,0.001135614405422705,NaN,0.006427130209805945,0.006427130209805945,10,73631612,73641474,NaN,0.00176481286052368,0.00176481286052368,NaN,-3.2545768251375677,-3.2545768251375677,0,92,0,String[],"[""rs56031528"", ""rs73205626"", ""rs9931763"", ""rs9906247"", ""rs7188215"", ""rs7700047"", ""rs2727280"", ""rs142519756"", ""rs11978967"", ""rs6838850"", ""rs7246684"", ""rs9860191"", ""rs113571843"", ""rs60668677"", ""rs4679312"", ""rs113870818"", ""rs12644471"", ""rs6773006"", ""rs9847497"", ""rs1530691"", ""rs10917447"", ""rs17618715"", ""rs7207005"", ""rs12448646"", ""rs8030250"", ""rs2292916"", ""rs9944483"", ""rs113473897"", ""rs79678093"", ""rs34712412"", ""rs74988463"", ""rs8110379"", ""rs72749586"", ""rs2010479"", ""rs73154895"", ""rs9836858"", ""rs9897229"", ""rs6504187"", ""rs56070474"", ""rs8099863"", ""rs34325511"", ""rs4624521"", ""rs4953423"", ""rs4912090"", ""rs34875588"", ""rs1376110"", ""rs73156208"", ""rs35509718"", ""rs73161774"", ""rs78375968"", ""rs34709913"", ""rs35866697"", ""rs78917175"", ""rs11706103"", ""rs9992406"", ""rs4953388"", ""rs721575"", ""rs9375150"", ""rs746140"", ""rs8065204"", ""rs73203680"", ""rs9790017"", ""rs3121438"", ""rs113434979"", ""rs6564471"", ""rs2727327"", ""rs73154894"", ""rs72804431"", ""rs11080376"", ""rs79381435"", ""rs9287047"", ""rs4130731"", ""rs13032473"", ""rs8073515"", ""rs6564472"", ""rs35860067"", ""rs73203604"", ""rs9874355"", ""rs12994892"", ""rs62138876"", ""rs8105404"", ""rs55792275"", ""rs17158080"", ""rs78448795"", ""rs10012880"", ""rs17750671"", ""rs28754750"", ""rs573709"", ""rs62654848"", ""rs73156207"", ""rs75926636"", ""rs76572767""]",NaN,NaN,Myozenin 1,Protein,Direct,3.52,64.3
SF,HSPA1B,trans,NaN,2.83220898796235e-7,2.83220898796235e-7,NaN,3.893009285800234e-6,3.893009285800234e-6,6,31827738,31830254,NaN,0.0020838380840425895,0.0020838380840425895,NaN,-5.13428350479781,-5.13428350479781,0,1,0,String[],"[""rs6058185""]",NaN,NaN,Heat Shock Protein Family A (Hsp70) Member 1B,Protein,Direct,6.45,
SF,ABCB1,trans,NaN,6.95763499174965e-35,6.95763499174965e-35,NaN,9.63316190221338e-33,9.63316190221338e-33,7,87503017,87713323,NaN,0.00204502457177633,0.00204502457177633,NaN,-12.321285411546924,-12.321285411546924,0,38,0,String[],"[""rs9911209"", ""rs1629659"", ""rs45556336"", ""rs13085632"", ""rs13085480"", ""rs113656186"", ""rs6435169"", ""rs2070151"", ""rs1394067"", ""rs12404798"", ""rs56198593"", ""rs9931911"", ""rs1713799"", ""rs12498021"", ""rs6794263"", ""rs921318"", ""rs357475"", ""rs2908658"", ""rs61480057"", ""rs5997655"", ""rs114604411"", ""rs357471"", ""rs547205"", ""rs12491012"", ""rs9857936"", ""rs72926782"", ""rs357494"", ""rs1713819"", ""rs72633699"", ""rs72934550"", ""rs12039600"", ""rs77268589"", ""rs357468"", ""rs357470"", ""rs72926781"", ""rs1713804"", ""rs3731695"", ""rs357476""]",NaN,NaN,ATP Binding Cassette Subfamily B Member 1,Protein,Direct,8.59,58.0
SF,REL,trans,NaN,0.0010904151226707242,0.0010904151226707242,NaN,0.006205912674990707,0.006205912674990707,2,60881521,60931612,NaN,0.0016932708335160734,0.0016932708335160734,NaN,-3.266095387123442,-3.266095387123442,0,12,0,String[],"[""rs485153"", ""rs10025839"", ""rs11589816"", ""rs62086017"", ""rs487953"", ""rs3744056"", ""rs8073649"", ""rs62077161"", ""rs58310501"", ""rs2510771"", ""rs80169484"", ""rs11655722""]",NaN,NaN,"REL Proto-Oncogene, NF-KB Subunit",Protein,Indirect,4.54,68.7
SF,PRSS36,trans,NaN,0.0003438729305755225,0.0003438729305755225,NaN,0.002277036840289221,0.002277036840289221,16,31138926,31150083,NaN,0.004618828145952802,0.004618828145952802,NaN,3.579788108250607,3.579788108250607,0,13,0,String[],"[""rs7772889"", ""rs7526678"", ""rs6942332"", ""rs785471"", ""rs6675946"", ""rs3814164"", ""rs3749882"", ""rs6104121"", ""rs12564541"", ""rs10786330"", ""rs61459016"", ""rs4134386"", ""rs56187077""]",NaN,NaN,Serine Protease 36,Protein,Indirect,2.48,46.0
SF,CAPN10,trans,NaN,0.0018767567793310607,0.0018767567793310607,NaN,0.009852811357880749,0.009852811357880749,2,240586734,240617705,NaN,0.002451617665820275,0.002451617665820275,NaN,-3.109072471499845,-3.109072471499845,0,19,0,String[],"[""rs7279210"", ""rs73358157"", ""rs73358170"", ""rs2222580"", ""rs537167"", ""rs149820539"", ""rs28590100"", ""rs77217252"", ""rs660857"", ""rs117206787"", ""rs34890172"", ""rs9975728"", ""rs2836974"", ""rs634910"", ""rs2836970"", ""rs34578707"", ""rs526242"", ""rs602006"", ""rs551439""]",NaN,NaN,Calpain 10,Protein,Direct,3.28,66.6
SF,PER3,trans,NaN,0.0007842250894050576,0.0007842250894050576,NaN,0.004656432012334903,0.004656432012334903,1,7784291,7845177,NaN,0.00140682136684954,0.00140682136684954,NaN,3.3583033146270873,3.3583033146270873,0,15,0,String[],"[""rs16881281"", ""rs74053509"", ""rs55983796"", ""rs9566917"", ""rs9594736"", ""rs116457537"", ""rs4395935"", ""rs12487600"", ""rs7838159"", ""rs16884315"", ""rs4255740"", ""rs686810"", ""rs16882450"", ""rs7837860"", ""rs55674305""]",NaN,NaN,Period Circadian Regulator 3,Protein,Indirect,2.24,30.3
SF,TIMM29,trans,NaN,0.000742143026409392,0.000742143026409392,NaN,0.004443807116504622,0.004443807116504622,19,10928811,10933535,NaN,0.0029149068579269128,0.0029149068579269128,NaN,-3.373517597425462,-3.373517597425462,0,50,0,String[],"[""rs9821310"", ""rs940174"", ""rs3856637"", ""rs460047"", ""rs12489577"", ""rs6764567"", ""rs17693995"", ""rs13068119"", ""rs1721498"", ""rs73193199"", ""rs1681817"", ""rs7618871"", ""rs1937856"", ""rs10181813"", ""rs58818803"", ""rs6439657"", ""rs7247349"", ""rs28651277"", ""rs61856093"", ""rs2398174"", ""rs73190200"", ""rs6957424"", ""rs205634"", ""rs111964691"", ""rs78792304"", ""rs1209852"", ""rs10089228"", ""rs35424519"", ""rs1145101"", ""rs3733573"", ""rs1209864"", ""rs253678"", ""rs2895059"", ""rs55701318"", ""rs33846"", ""rs13343443"", ""rs10935182"", ""rs73203608"", ""rs73194710"", ""rs4805881"", ""rs1937860"", ""rs9645664"", ""rs12459381"", ""rs117986187"", ""rs2077600"", ""rs2392749"", ""rs1394092"", ""rs112098367"", ""rs7838324"", ""rs1735157""]",NaN,NaN,Translocase Of Inner Mitochondrial Membrane 29,Protein,Indirect,2.04,
